Var1	Var2	cor	p	padj
ompT	RASD1	0.8927764481264335	9.299662950239691e-5	0.018550001034864885
ybeF	RASD1	0.8410121943529371	6.086669046067151e-4	0.033105936196173545
E2348C_0615	RASD1	0.8181514035854959	0.0011439992399137075	0.04122349390646563
E2348C_0686	RASD1	0.8860727798088198	1.2447708515471413e-4	0.02028867952102915
E2348C_0718	RASD1	0.8850906866338752	1.297134470413127e-4	0.020564552962613163
yliE	RASD1	0.915332660690262	2.9685118204560785e-5	0.013942050763492517
rarA	RASD1	-0.8956494932857261	8.159348205697515e-5	0.017693756937621728
cspH	RASD1	0.8104667533632393	0.0013877840654453095	0.04417917362967613
chaC	RASD1	-0.8453665176427189	5.338613470913126e-4	0.03163102485549694
tdk	RASD1	0.8428749580909978	5.757335678657584e-4	0.032423305418469946
E2348C_1389	RASD1	0.8819980691487694	1.4733728597853514e-4	0.02140914725883526
E2348C_1390	RASD1	0.8508438142252187	4.5011460831406426e-4	0.03002164903511938
E2348C_1441	RASD1	0.8483180457235766	4.8735784614459667e-4	0.030719112651813856
ydiJ	RASD1	-0.8316597615325672	7.966818922976633e-4	0.03613950798572303
E2348C_1829	RASD1	0.8400970400516202	6.253717742721391e-4	0.03339822171134231
ydjF	RASD1	0.8782505190121072	1.711438082004034e-4	0.022501146461646655
yebN	RASD1	0.8697408219492951	2.3637381556367677e-4	0.02467046022241419
znuC	RASD1	0.9502810840356676	2.2005258874160765e-6	0.006676948417810999
cutC	RASD1	0.8809662474024325	1.5361576393608538e-4	0.021650840596409347
shiA	RASD1	-0.7983984384809516	0.0018489879391746361	0.04877806277632135
E2348C_2111	RASD1	0.9419836783144641	4.693943319854772e-6	0.007975856104919368
E2348C_2119	RASD1	0.9605159022004892	7.072375140500216e-7	0.005534263333623861
asnW	RASD1	0.8306517188637347	8.193508595529061e-4	0.036475138072243896
napA	RASD1	0.8351759361439147	7.213801888710785e-4	0.03516298607215757
napF	RASD1	0.8168272173601107	0.001183453946633659	0.04182088156076809
glpQ	RASD1	-0.7973217984023573	0.00189520551262228	0.04922088022778665
yfcD	RASD1	0.8392750692184859	6.406763569286284e-4	0.03355295919036638
E2348C_2486	RASD1	0.8890953574743162	1.0939201595527626e-4	0.019571667055926438
yfeA	RASD1	0.8330617284510983	7.659636215007566e-4	0.03575863533255161
cysA	RASD1	0.8800745385395332	1.592084583983093e-4	0.021872078777892868
cysP	RASD1	0.8650230137020759	2.80066480220343e-4	0.026111243756278227
E2348C_2912	RASD1	0.8609416921002674	3.227242632078439e-4	0.026986110708328605
E2348C_2916	RASD1	0.8055782942337805	0.0015624432936363242	0.045991222928859446
stpA	RASD1	0.86592748955265475	2.712382782519067e-4	0.025868213770580916
mprA	RASD1	0.8006457698102465	0.0017553003780947667	0.04802485108130528
argQ	RASD1	0.9084805662350485	4.3290712185411956e-5	0.01553041036033128
cysI	RASD1	0.9112574071364312	3.72880555528848e-5	0.014818898545710925
cysJ	RASD1	0.8916219812211216	9.7915420881581e-5	0.01898648608574049
yqeG	RASD1	0.8303050367474284	8.27261133535626e-4	0.03655065056943724
E2348C_3230	RASD1	0.8534525945019461	4.140068039772285e-4	0.029344418725472984
E2348C_3231	RASD1	0.8813430131135522	1.5129943182926484e-4	0.021520053478307273
E2348C_3233	RASD1	0.849551020194005	4.688901378849064e-4	0.030408922538248666
E2348C_3239	RASD1	-0.8850764774762849	1.2979045217558798e-4	0.020564552962613163
gspD	RASD1	0.864182136344993	2.8847320400015024e-4	0.02621036602845814
gspC	RASD1	0.8703679234148396	2.3099228066973036e-4	0.02454385777101038
yghG	RASD1	0.9393143743919093	5.851125245558225e-6	0.008479072740315662
yghJ	RASD1	0.7966577802241569	0.0019241480212341578	0.04946212933546432
E2348C_3321	RASD1	-0.8336980169050722	7.523279434968394e-4	0.03564094047874168
espF	RASD1	0.804122213408696	0.0016175915103954653	0.04651603722584248
cesD2	RASD1	0.8541425477418467	4.048447746549562e-4	0.02905289083888917
espB	RASD1	0.8152771435164154	0.0012309607986464763	0.042464450120220626
espG	RASD1	0.8195617320854867	0.0011031000370975363	0.04070591815095735
E2348C_3971	RASD1	0.8728053641036254	2.1097618067138704e-4	0.023982055148157128
rhtB	RASD1	-0.8411386513357922	6.06386068459792e-4	0.03307224079607391
yihG	RASD1	0.846724814424315	5.120518347898601e-4	0.031241220179715357
sbp	RASD1	0.8620048100897753	3.1115637347206733e-4	0.026741516101128706
cdh	RASD1	0.8371521018312046	6.815482635029467e-4	0.03428477101946781
glyX	RASD1	0.8695572337358284	2.3796764991458957e-4	0.024707429788037527
glyY	RASD1	0.946607262702085	3.123322495094795e-6	0.0073055043088340625
pyrI	RASD1	0.8030871261231847	0.0016576940561498046	0.04699491040830424
yjiY	RASD1	0.8386425963772315	6.526487433434705e-4	0.033801714623900435
traT	RASD1	0.8192476639439911	0.0011121088589466693	0.04084003218805706
thrC	CCL2	-0.856157034437516	3.7899296629590617e-4	0.028491836277380504
E2348C_0153	CCL2	0.8167102557873696	0.0011869885504758827	0.041874028567907645
crl	CCL2	0.8002688231894012	0.0017707549045547738	0.048164624503560335
E2348C_0257	CCL2	0.8709011146741762	2.2649224415047792e-4	0.024323266263377573
betI	CCL2	0.8663023259461243	2.6764388046762695e-4	0.02576404531622057
ybeF	CCL2	0.8374655079672145	6.753909179947546e-4	0.034200842179283916
glnU	CCL2	0.8053410607540541	0.001571328479093659	0.04607460586053727
E2348C_0718	CCL2	0.8491918597169573	4.7421264170840967e-4	0.03045220216988847
yliF	CCL2	0.809658573229263	0.0014155701559698058	0.044508554490209525
rarA	CCL2	-0.8339666376664497	7.46628069678966e-4	0.035540829168588764
E2348C_1013	CCL2	0.8547936539772091	3.9634385016308214e-4	0.028858973840964964
potD	CCL2	0.8105359962629022	0.0013854230678674651	0.044149772719007795
chaC	CCL2	-0.8264104035487063	9.202420261564851e-4	0.03808590304400324
tdk	CCL2	0.8187952164894586	0.0011251865034349047	0.041014091924399795
cysB	CCL2	0.8538276785464695	4.090062284582641e-4	0.02917856452022727
ydiJ	CCL2	-0.8111316257504094	0.001365240947683134	0.04388854183961485
E2348C_1829	CCL2	0.881798196247562	1.4853752163135705e-4	0.021447870011727755
E2348C_2119	CCL2	0.8513047880752149	4.435629307754813e-4	0.02992662566051593
galE	CCL2	-0.8275984319406995	8.910654993569282e-4	0.03763061930513499
glpQ	CCL2	-0.7979281865650358	0.0018690672576888029	0.049030545335098194
yfcD	CCL2	0.8447352509562621	5.442391657548086e-4	0.031864427215844704
E2348C_2486	CCL2	0.869729131329172	2.3647505964183925e-4	0.02467046022241419
valX	CCL2	0.8283438548234129	8.731268827330089e-4	0.03730446787027799
cysP	CCL2	0.9104377966671153	3.898692699445187e-5	0.01506045319806636
E2348C_2918	CCL2	0.8232416100942026	0.001001677270129621	0.039303344378714467
cysD	CCL2	0.8461186809740892	5.216970962047402e-4	0.03143216638800774
cysJ	CCL2	0.8305283839107206	8.22158276250247e-4	0.03649335339698199
yqeG	CCL2	0.8882054847609847	1.1367553641134312e-4	0.019746478897990416
trmI	CCL2	0.8273967865451304	0.00089596663658058945	0.03767686141683652
gspC	CCL2	0.8241206570647293	9.785508994156937e-4	0.039054829281290226
bax	CCL2	0.7957842720768092	0.0019627355499494733	0.049799015347796106
yicR	CCL2	0.8246955451562313	9.636507193017526e-4	0.03886076191188441
espG	CCL2	0.8805113395562731	1.564493563091253e-4	0.0217186036680812
E2348C_3971	CCL2	0.8766111911747587	1.8245684170209548e-4	0.022930010060527903
E2348C_3972	CCL2	0.8765227607877688	1.830832881562739e-4	0.02295120417430408
cyaY	CCL2	0.8122659167389231	0.0013274326240575222	0.04353870274958773
yihG	CCL2	0.8233298846355417	9.993360548154154e-4	0.039303344378714467
sbp	CCL2	0.8913121051135845	9.926977376052198e-5	0.019062733159829214
tyrU	CCL2	0.8126299315028329	0.0013154715595208968	0.043356258333586854
eptA	CCL2	0.9478806342764625	2.7742273833051868e-6	0.007087077094793317
glyV	CCL2	0.8332950218151944	7.609421432631607e-4	0.035748322242476586
glyX	CCL2	0.8773561126476165	1.7724596300336713e-4	0.022633415625164594
glyY	CCL2	0.854926745004704	3.946234070192845e-4	0.028804065532115234
leuX	CCL2	0.8113674316108398	0.0013573137306645208	0.04381926038894038
creB	CCL2	0.8564967123203591	3.747634684900787e-4	0.02846016338173974
bfpU	CCL2	-0.8640246082675195	2.9006972075627357e-4	0.02624060101466548
E2348_P1_077	CCL2	0.860142356049649	3.3164020241378996e-4	0.027280924044620434
yahA	NR1D1	0.8305641254103928	8.21343945414322e-4	0.03649335339698199
yccJ	NR1D1	0.8627625887361794	3.0310992132591804e-4	0.026623548863861785
ycgK	NR1D1	0.8015498320249561	0.001718655806820152	0.04762997572978897
narH	NR1D1	0.9334431443106065	9.192195873364552e-6	0.009981253967134163
ydjF	NR1D1	0.8209354956082613	0.0010643534138344711	0.040111408324442356
znuC	NR1D1	0.8404942953693746	6.180773914713132e-4	0.03328836470226155
yegP	NR1D1	0.8870320164746062	1.1952376711851076e-4	0.020039592366193165
napH	NR1D1	0.8586199995217075	3.491501548689506e-4	0.02779460236981869
napG	NR1D1	0.9084812805389211	4.328907619256586e-5	0.01553041036033128
napA	NR1D1	0.9299276961942249	1.181884287617787e-5	0.010859007371950674
E2348C_2637	NR1D1	0.8629564298980374	3.010778911742867e-4	0.026583138430833188
espC	NR1D1	0.9075590423892483	4.5442180902422114e-5	0.0158519951758746
cesD2	NR1D1	0.843388566553024	5.669007317176292e-4	0.032230745278235384
cesT	NR1D1	0.9263988001198057	1.5019018677757616e-5	0.01158855062348964
E2348C_4527	NR1D1	0.8030434934620183	0.0016594011092138582	0.04700760151958195
pyrI	NR1D1	0.827250114662519	8.995446562698382e-4	0.03771544954087494
uxuR	NR1D1	0.8313975530569521	8.025312305092991e-4	0.036204961567828944
ykgO	WNK4	0.8785053498926256	1.6943562344050512e-4	0.022415088170273073
ykgM	WNK4	0.8396186772549978	6.34243724506365e-4	0.03341961912827733
ycgK	WNK4	0.8716781761417766	2.2005677128367874e-4	0.024173821559307578
narH	WNK4	0.8844093272273938	1.3344648036376082e-4	0.020698076479015094
znuC	WNK4	0.8570688075653394	3.6772306943217055e-4	0.028330184931812406
yodA	WNK4	0.8998334273387291	6.6980320914475e-5	0.016878249541761793
yegP	WNK4	0.8046824560288803	0.0015961987806920052	0.046324670337964516
napH	WNK4	0.8792709833066896	1.6438344449750108e-4	0.022159606591382917
napG	WNK4	0.8958508213130271	8.083763913236534e-5	0.017648437214938865
napA	WNK4	0.887407866983319	1.176255884481682e-4	0.019945318832568833
E2348C_2637	WNK4	0.8266985836116961	9.130979230442327e-4	0.03797910575531848
espC	WNK4	0.8372205127170748	6.802005352471112e-4	0.034270153872783454
E2348C_3233	WNK4	0.8256162058682266	9.40153917857889e-4	0.03842534913713014
cesD2	WNK4	0.8313794968055597	8.029352465836048e-4	0.036206777747107205
guaC	MEOX1	0.8074205868110645	0.0014947487446367678	0.045362616615066353
yahA	MEOX1	0.8491307640120824	4.7512268378491657e-4	0.030477869841950334
ompT	MEOX1	0.8422608603276128	5.864341582596614e-4	0.03264958698114963
E2348C_1081	MEOX1	0.8441998702037842	5.53162627605943e-4	0.031987213040612854
E2348C_1442	MEOX1	0.8345366318465424	7.346439634591716e-4	0.03539924081857179
znuC	MEOX1	0.8604938122877724	3.276966963662403e-4	0.027113383129713925
napA	MEOX1	0.7969445357073855	0.0019116080190299217	0.04936364888513615
hscA	MEOX1	-0.8115100289778959	0.0013525371539835484	0.04374736886941199
espC	MEOX1	0.8432574476552821	5.69145609374229e-4	0.032285390165805665
yhbX	MEOX1	0.8083658994251443	0.0014609000790183097	0.04497319901392637
E2348C_3899	MEOX1	0.7966160026541889	0.001925980224720981	0.04948027626112306
espF	MEOX1	0.8922178898715252	9.535164956120204e-5	0.018707342095185476
E2348C_3931	MEOX1	0.8578659147614582	3.580855598397044e-4	0.02812685469782175
escF	MEOX1	0.8540536098787733	4.0601686799075933e-4	0.02908122291902229
cesD2	MEOX1	0.9032006295146741	5.678420779698778e-5	0.016351113937731275
ecpA	FMNL1	-0.7975115095585145	0.0018869981504963697	0.049157733553742304
yccJ	FMNL1	0.8540569264160707	4.0597311277136507e-4	0.02908122291902229
narH	FMNL1	0.9282939272728328	1.3225357036127876e-5	0.0112553075579258
znuC	FMNL1	0.8171293198257608	0.0011743618328281993	0.041660507765755965
yegP	FMNL1	0.8542508097905605	4.034215620437232e-4	0.029027493724247712
napG	FMNL1	0.8347402067219393	7.304000608362355e-4	0.035313321636256376
napA	FMNL1	0.932099701159295	1.0134815136854869e-5	0.010142816560188844
E2348C_2637	FMNL1	0.8900309257506014	1.0502594198057542e-4	0.019293230766530563
espC	FMNL1	0.8137233584988628	0.0012800407575154628	0.043034267949856854
yghG	FMNL1	0.8285275142482766	8.687502450600135e-4	0.03721331741161819
cesT	FMNL1	0.8269237974566639	9.075446387481705e-4	0.03788596035202519
pyrI	FMNL1	0.8895014712450531	1.074796615413835e-4	0.019486382400866035
cysT	ARL17A	-0.8207392095709023	0.0010698243882883754	0.040228684207182806
glyW	ARL17A	-0.8413915915652794	6.018437907459843e-4	0.03296298000357582
yaaA	HOXB8	0.8305634525946269	8.213592690259528e-4	0.03649335339698199
nhaA	HOXB8	0.8458489859578548	5.260337109194587e-4	0.031504786988106104
guaC	HOXB8	0.9132334183536759	3.34311352778492e-5	0.01437595929669616
E2348C_0153	HOXB8	0.8344995784502969	7.354184583600128e-4	0.035413277022697046
ecpC	HOXB8	-0.841972060527625	5.915194255842868e-4	0.03278234031106562
ecpR	HOXB8	-0.8401824498332311	6.237978875459529e-4	0.03337244999993269
yahA	HOXB8	0.9038728271714184	5.490359356724009e-5	0.01621908124941072
ompT	HOXB8	0.8435470159827481	5.641970939278125e-4	0.03219427430334576
E2348C_0686	HOXB8	0.9207990021908717	2.1463279047493545e-5	0.012970127718242078
E2348C_0718	HOXB8	0.8533264904125029	4.1569863315955657e-4	0.02934517873599115
yliE	HOXB8	0.8144293040640727	0.0012575587516793368	0.042730381042781075
rarA	HOXB8	-0.8199507247542889	0.001092020115731554	0.04051233180247688
cspH	HOXB8	0.8227613733472695	0.0010144882896603077	0.03944775997571451
E2348C_1441	HOXB8	0.8564432186980822	3.7542709768228783e-4	0.028467029631662467
ycjZ	HOXB8	0.8075422415344026	0.001490359238757622	0.04533040870018981
ydiJ	HOXB8	-0.799683098127441	0.0017949758626015656	0.048344057222693526
ydjF	HOXB8	0.8479161580658484	4.934977263190654e-4	0.03081258695031769
znuC	HOXB8	0.9174566482392789	2.6239615202215973e-5	0.013593294332959706
E2348C_2111	HOXB8	0.8047911164027132	0.0015920748719868178	0.046272445904661834
E2348C_2119	HOXB8	0.8842181819397078	1.345086758616848e-4	0.020757156415686952
napA	HOXB8	0.7957451711574959	0.001964476588336119	0.04980648290709617
alaX	HOXB8	0.7966885166111822	0.0019228008938756834	0.04946212933546432
cysA	HOXB8	0.826737089402476	9.121466001181654e-4	0.03797910575531848
E2348C_2912	HOXB8	0.8036056586345407	0.0016375103015390839	0.046733288836985534
mprA	HOXB8	0.8186548043206718	0.0011292689935361918	0.04105765214706784
cysI	HOXB8	0.8109713262831564	0.001370650109461159	0.043966521278951426
cysJ	HOXB8	0.8286416621364361	8.660386288332074e-4	0.037177160839759735
E2348C_3230	HOXB8	0.8031419623256384	0.0016555505942182072	0.04697428171200323
E2348C_3231	HOXB8	0.8152778444247615	0.0012309389907811925	0.042464450120220626
E2348C_3233	HOXB8	0.8354858297201789	7.150178050244512e-4	0.03504737470241813
E2348C_3239	HOXB8	-0.8331417391041939	7.642385702154548e-4	0.03575863533255161
gspD	HOXB8	0.8844407844947385	1.3327230294901395e-4	0.020694700621109337
yghG	HOXB8	0.8324115995706313	7.800924398676191e-4	0.035985923466615714
espF	HOXB8	0.8478530620013223	4.94467108204748e-4	0.03081580584922763
cesD2	HOXB8	0.8626467507329553	3.043293344073311e-4	0.02664943261877874
espB	HOXB8	0.8005451400175586	0.001759415967232898	0.04805977947703007
cesT	HOXB8	0.8077356031377294	0.0014834028070761448	0.04525932140694588
E2348C_3971	HOXB8	0.7978425917478079	0.0018727399701799726	0.049082506091032936
rhtB	HOXB8	-0.869087467736397	2.420841346540486e-4	0.0248212707343002
sbp	HOXB8	0.801122862930409	0.0017358884008859472	0.04779591441539412
glyY	HOXB8	0.8453242667560676	5.345511079384246e-4	0.03163102485549694
E2348C_4527	HOXB8	0.8425727199112113	5.809809555385552e-4	0.03253846401316522
yjiA	HOXB8	0.8427859218361158	5.772755622131642e-4	0.03243971141818568
traT	HOXB8	0.8222216684520018	0.0010290360763361539	0.03956926084575115
ribF	VMP1	0.8180737821427322	0.0011462836599038394	0.04126375667463739
apaG	VMP1	-0.8006695326910522	0.001754329594199529	0.048007087867077025
can	VMP1	0.8295105585476025	8.456113259251967e-4	0.036867369775035665
metQ	VMP1	0.8157645001727896	0.0012158689318299703	0.04228086156492607
frsA	VMP1	-0.8743792342557085	1.9878932293864118e-4	0.0236007926534808
betB	VMP1	-0.8066397245912256	0.0015231604279392725	0.04562552820744346
tgt	VMP1	0.8372744856612361	6.791386977607054e-4	0.03426168102441852
ribD	VMP1	-0.8491514011909364	4.74815134265696e-4	0.03047746605567649
copA	VMP1	-0.823895226048348	9.84441962920319e-4	0.03913730219408664
ybgC	VMP1	-0.8092508740489915	0.0014297484761319544	0.044641275875208365
bioA	VMP1	0.8012446456717817	0.0017309597739301435	0.04773619430728708
ybhF	VMP1	-0.8738871071133427	2.0253929127490958e-4	0.02369845411141694
ybhG	VMP1	-0.7969307193880862	0.0019122107767494771	0.04936436510781139
ompX	VMP1	0.8229756093331633	0.0010087577188424546	0.03940369840157582
bssR	VMP1	-0.8024421924325218	0.0016830635850433107	0.0472618857772403
ybjJ	VMP1	0.8455660658664316	5.306129724827833e-4	0.031582937836486205
cspG	VMP1	0.9123270117884323	3.515921830439604e-5	0.014501040802489618
E2348C_1040	VMP1	0.8458410424717031	5.261618622031259e-4	0.031504786988106104
cbpA	VMP1	-0.8090349266176373	0.0014373024172948709	0.0447163081494845
agp	VMP1	-0.802916859771522	0.0016643630710683228	0.04704489819198978
nagK	VMP1	-0.8194595603617607	0.0011060245673656449	0.040749553232100735
dhaL	VMP1	-0.8122795254484105	0.0013269839599975304	0.04353870274958773
ychM	VMP1	-0.9040348924206898	5.445759201841465e-5	0.016214683734173976
yneM	VMP1	0.8518181917647372	4.3635350736410256e-4	0.029689206852797762
tus	VMP1	0.8056149965934369	0.001561072119691179	0.045989098399023695
manX	VMP1	-0.8088244544546791	0.0014446942991462827	0.04480157709947813
mgrB	VMP1	0.8236949297160727	9.896991095751778e-4	0.03920537175826553
yecS	VMP1	-0.798022360756	0.0018650327970398748	0.04898028308913436
cbl	VMP1	0.9218528696650387	2.0109175486289478e-5	0.012787410241789157
thiM	VMP1	0.9184064923254078	2.4804734961236756e-5	0.013490084531463428
nuoN	VMP1	-0.8232439512726184	0.001001615122903485	0.039303344378714467
nuoM	VMP1	-0.9159805330565589	2.85985012126821e-5	0.013942050763492517
nuoH	VMP1	-0.8039115204734251	0.00162569342942546	0.046574096919027044
nuoG	VMP1	-0.918291946230785	2.4974415992898536e-5	0.013490084531463428
nuoF	VMP1	-0.849130882674759	4.751209149497778e-4	0.030477869841950334
nuoC	VMP1	-0.8492942665717567	4.7269029033650305e-4	0.030442588035710053
yfbS	VMP1	-0.8034500944137772	0.001643545695086322	0.046808081165701176
fadL	VMP1	0.8003245791298211	0.0017684624061611645	0.04812812763864344
narQ	VMP1	-0.8210936972844565	0.0010599596575824291	0.04006459664709605
bcp	VMP1	0.9033245196815259	5.643385090824139e-5	0.01634164706404343
pssA	VMP1	0.7957179674618189	0.0019656885787228866	0.04981891051927739
yfiR	VMP1	-0.8282029996292172	8.764950074193158e-4	0.03737350680928919
syd	VMP1	0.8065902383211607	0.0015249748530614868	0.04562552820744346
gcvP	VMP1	0.8568300500089983	3.7064868248600706e-4	0.028378953969850417
gcvH	VMP1	0.808193935892608	0.0014670133005396577	0.04502699661947769
speC	VMP1	0.9403203457332411	5.3912180511313855e-6	0.008341192007130252
gsp	VMP1	-0.8017361115252457	0.0017111787430319984	0.047569746252085154
cpdA	VMP1	-0.8476480453623825	4.976271021861933e-4	0.03089281465185248
glgS	VMP1	-0.8321326727720088	7.862155498144384e-4	0.03598734946411308
uxaC	VMP1	0.8589208475979564	3.456341112464318e-4	0.027654989127237947
deaD	VMP1	-0.7989096600604473	0.0018273471586662555	0.04858168408958941
pnp	VMP1	-0.8067665660857413	0.0015185173245542678	0.045584049074108283
rpsO	VMP1	0.8191995274981071	0.001113494612220836	0.04085435932915048
yrbC	VMP1	-0.8699947346529521	2.341831874324918e-4	0.024614046063522226
yrbL	VMP1	0.8014658202676017	0.001722036134847488	0.047665787363129694
nudE	VMP1	0.820806829708384	0.0010679372077671762	0.040181307489651055
avtA	VMP1	0.8587396984075664	3.477479045383838e-4	0.027717801102914878
rpmG	VMP1	0.82416419610083	9.774162578559415e-4	0.039039908920991344
escD	VMP1	0.8875218184603084	1.17054781693905e-4	0.01991843523890868
E2348C_3942	VMP1	0.8522079002519165	4.309420837285691e-4	0.0295957906761832
escR	VMP1	0.7982984192608237	0.001853244765050222	0.0488256578712358
phoU	VMP1	0.820228537093805	0.0010841596481269153	0.040437309741144394
mioC	VMP1	0.931877208029638	1.0298033109112135e-5	0.010230135310940181
rhtC	VMP1	-0.9178090538902737	2.569982505489526e-5	0.013534606631996569
rdoA	VMP1	0.7978356484297968	0.001873038137075042	0.049082506091032936
rpmE	VMP1	0.8575553176171243	3.618172116861908e-4	0.028214704966831622
hflK	VMP1	-0.8100801392891317	0.001401023459229458	0.04434466184899148
ytfP	VMP1	0.8318481677702908	7.924993148998423e-4	0.03609044539041975
nrdG	VMP1	-0.8189959076526319	0.0011193711454158223	0.040962125030396694
nrdD	VMP1	-0.7965183564360234	0.0019302678218843844	0.04953502519951946
E2348_P2_06	VMP1	0.8228676674081253	0.0010116419149385331	0.03944663693551
yaaA	SOX9	0.8207042396149528	0.0010708013569554666	0.0402322494747516
nhaA	SOX9	0.8061416934974981	0.001541496640132919	0.045732994147015774
guaC	SOX9	0.886564655892863	1.2191746296109868e-4	0.020221721223626202
yahA	SOX9	0.8738789097489804	2.0260221857907763e-4	0.02369845411141694
ompT	SOX9	0.8246035399486089	9.660235049229375e-4	0.03886559077216635
E2348C_0686	SOX9	0.8180684097441113	0.0011464419009246934	0.04126375667463739
cspH	SOX9	0.8218423210677482	0.0010393572751349204	0.039731884296237426
ycjZ	SOX9	0.8125448904437023	0.0013182584516307377	0.043395423129494876
ydjF	SOX9	0.8338787465623033	7.484893459197991e-4	0.03558122736811843
znuC	SOX9	0.8830513759619665	1.4113689938937364e-4	0.0210511113781535
E2348C_2119	SOX9	0.8413012782618584	6.03462592737754e-4	0.03301122741397535
yfeA	SOX9	0.7954941191285895	0.001975683308829627	0.049935961557238145
yfgH	SOX9	0.8033726730984035	0.0016465557460179385	0.046843695226317886
hscA	SOX9	-0.799602753942198	0.001798317960420731	0.04838606351499304
mprA	SOX9	0.8316045608374236	7.9791056084333e-4	0.036156224307080306
E2348C_3239	SOX9	-0.8127157585580707	0.0013126635052694235	0.04332071888299684
yghG	SOX9	0.7953982948878917	0.0019799736886737342	0.04999350624481877
espF	SOX9	0.8348375713917832	7.28377025587161e-4	0.035290889193976924
cesD2	SOX9	0.8405356575834256	6.173217053899676e-4	0.033279647077031356
cesT	SOX9	0.8063017053280254	0.0015355870470397332	0.045675416452669246
E2348C_4527	SOX9	0.7995296996901466	0.001801360954085271	0.04840784909245066
yjiA	SOX9	0.8414507991221546	6.007843641803232e-4	0.03296298000357582
ykgO	TRIM47	0.8134235699652249	0.0012896809908118784	0.04309745663680143
yahA	TRIM47	0.8205709399988205	0.0010745317046904795	0.04030387971694127
yccJ	TRIM47	0.8163771072815286	0.0011971009230668532	0.0420098152818546
ycgK	TRIM47	0.8132310896686414	0.0012958999086713206	0.04312029816174766
narH	TRIM47	0.906831994290075	4.719821128059309e-5	0.01588572219241779
E2348C_1389	TRIM47	0.830269845656106	8.280673774530974e-4	0.03655065056943724
ydjF	TRIM47	0.9096890292918083	4.059164027159317e-5	0.015265626366422355
znuC	TRIM47	0.8785496939878398	1.691397416622306e-4	0.022407338819339855
yegP	TRIM47	0.8647744474945142	2.8253139551266004e-4	0.026141354363186802
napH	TRIM47	0.8267066015911694	9.1289976798396e-4	0.03797910575531848
napG	TRIM47	0.8232699366160637	0.0010009255344289236	0.039303344378714467
napA	TRIM47	0.9240205349662494	1.753583756775515e-5	0.012098677629178512
napF	TRIM47	0.8113164756316499	0.001359023741504878	0.043832097705720385
E2348C_2637	TRIM47	0.8850737912003181	1.2980501420450008e-4	0.020564552962613163
yjdM	TRIM47	0.8101553123882488	0.0013984416268259206	0.04430589500477251
pyrI	TRIM47	0.8798753241349746	1.60479377495707e-4	0.021925481676364423
uxuR	TRIM47	0.8429489066454449	5.744553013049377e-4	0.03239069959093524
LSU_rRNA_bacteria	CEP295NL	0.8466525144527935	5.131950040814263e-4	0.031242223728590906
fepB	CEP295NL	0.8736418439055701	2.0442867436200137e-4	0.023733484224964168
entB	CEP295NL	0.8067821577389133	0.0015179473343021363	0.045584049074108283
tatE	CEP295NL	0.9148835874406183	3.045719563510275e-5	0.014035032962678228
ycbB	CEP295NL	0.7966372190954775	0.0019250495863783656	0.04946913569622188
E2348C_1315	CEP295NL	0.8248459677813309	9.597810534761154e-4	0.038802651131097876
yciI	CEP295NL	0.8553630534257698	3.890239970258231e-4	0.02871065999751171
cybB	CEP295NL	-0.8013795483625193	0.0017255127054533368	0.047691139492291174
yncE	CEP295NL	0.9078319789960552	4.479639054468499e-5	0.015838735466280496
pdxH	CEP295NL	0.8331504551081064	7.640508323852845e-4	0.03575863533255161
ynjC	CEP295NL	0.868546464290592	2.4689342937538516e-4	0.025025071069947814
yoaH	CEP295NL	0.8360705387672666	7.031315037762352e-4	0.03478450725921247
yecS	CEP295NL	0.8067057611856516	0.0015207417636207805	0.04561811533170071
yeeX	CEP295NL	0.8057392103441222	0.001556438433806548	0.04596141761918889
gmd	CEP295NL	0.9229811985051519	1.8735028247607516e-5	0.012431981877566866
yohJ	CEP295NL	0.8661466656162867	2.6913200987345497e-4	0.025800470479123292
folE	CEP295NL	0.8190830704366292	0.0011168526829720452	0.040895442278523195
yfbS	CEP295NL	0.8092223904604519	0.001430743095025323	0.044656472523584366
yfcZ	CEP295NL	0.8328069410293596	7.714769694085897e-4	0.03586605198929182
EBG00001076710	CEP295NL	0.8864997259996016	1.2225296324385867e-4	0.020235847196449924
yrbC	CEP295NL	0.8196097647701004	0.0011017272255393294	0.04068930567083373
EBG00001076512	CEP295NL	0.8778071138876895	1.7414809670580612e-4	0.022544835366181303
zntR	CEP295NL	0.8075795252318323	0.0014890159644104894	0.0453286880486042
uspB	CEP295NL	0.8137713805990514	0.0012785016867576503	0.043024873896744704
EBG00001076515	CEP295NL	0.8752837638826091	1.9203841910098404e-4	0.023377017600517098
yiiS	CEP295NL	0.8026710540264561	0.0016740270974611874	0.04715352659791485
uspD	CEP295NL	0.8642386219883085	2.87902403055806e-4	0.026199873333505114
EBG00001076588	CEP295NL	0.8708268428433351	2.2711495041001812e-4	0.024342385815554153
E2348C_4405	CEP295NL	0.812572392840029	0.0013173566706322548	0.04339499741267575
adiY	CEP295NL	0.8382801161164881	6.595879455510706e-4	0.033975130209241734
pflB	ENSG00000262580	0.8480540877691255	4.913837662475988e-4	0.03076532193437439
ycbB	ENSG00000262580	0.7975723209525759	0.0018843730728226396	0.04915390452858345
agp	ENSG00000262580	0.84338876989178	5.668972557067173e-4	0.032230745278235384
